symbol,cashChange,cashFlow,costOfRevenue,currentAssets,currentCash,currentDebt,grossProfit,netIncome,operatingExpense,operatingGainsLosses,operatingIncome,operatingRevenue,reportDate,researchAndDevelopment,shareholderEquity,totalAssets,totalCash,totalDebt,totalLiabilities,totalRevenue
SRTS,9108543,-2221424,2165345,31101661,17121319,,4168651,-458108,4592010,,-423359,6333996,2018-09-30,1712725,26198975,32543098.0,17121319,,6344123,6333996
SRTS,-1503703,-1212333,2116108,18788519,8012776,,3940627,-540651,4439357,,-498730,6056735,2018-06-30,1565424,10666384,20120813.0,8012776,,9454429,6056735
SRTS,-568989,-3477560,2015200,19290412,9516479,,3940262,-1125913,5054782,,-1114520,5955462,2018-03-31,1497618,11186837,20428609.0,9516479,,9241772,5955462
SRTS,3246941,794929,2156573,17886713,10085468,2214970.0,4313124,-408584,4712632,,-399508,6469697,2017-12-31,1695012,11680275,18835186.0,11190103,4429940.0,7154911,6469697
SSB,-89540000,63597000,,,307309000,,,47082000,,-1808000,,,2018-09-30,,2368139000,14522215000.0,,,12154076000,159956000
SSB,-247655000,54441000,,,396849000,,,40459000,,1840000,,,2018-06-30,,2348367000,14566488000.0,,,12218121000,165739000
SSB,266877000,105745000,,,644504000,,,42326000,,-345000,,,2018-03-31,,2322579000,14689109000.0,,,12366530000,167176000
SSB,-26307000,49957000,,,377627000,100000000.0,,2421000,,-39000,,,2017-12-31,,2308920000,14466589000.0,,216385000.0,12157669000,144815000
SSBI,-2736000,2391000,,,20924000,,,1505000,,-97000,,,2018-09-30,,60499000,595243000.0,,,534744000,5965000
SSBI,2759000,-346000,,,23660000,,,1461000,,-164000,,,2018-06-30,,60199000,585950000.0,,,525751000,5782000
SSBI,-49913000,523000,,,20901000,,,1740000,,-299000,,,2018-03-31,,59723000,576983000.0,,,517260000,6077000
SSBI,48426000,1261000,,,70814000,,,479000,,-366000,,,2017-12-31,,59677000,610864000.0,,,551187000,5761000
SSD,13928000,52605000,150282000,660916000,166961000,1081000,133896000,44361000,73434000,-2033000,60462000,284178000,2018-09-30,10441000,913419000,1094613000.0,166961000,,181194000,284178000
SSD,20404000,38246000,166538000,640166000,155035000,1072000,141469000,44086000,80850000,-127000,60619000,308007000,2018-06-30,11249000,903802000,1085887000.0,155035000,3226000.0,182085000,308007000
SSD,-31901000,17118000,136253000,583534000,137413000,1064000,108526000,25429000,76914000,-1160000,31612000,244779000,2018-03-31,11150000,879062000,1040342000.0,137413000,3489000.0,161280000,244779000
SSD,-35873000,34474000,126895000,583941000,168514000,1055000,104785000,13085000,80094000,674000,24691000,231680000,2017-12-31,12565000,884778000,1037523000.0,168514000,3662000.0,152745000,231680000
SSFN,-2690000,2433000,,,10839000,,,2162000,,-82000,,,2018-09-30,,77919000,948113000.0,,,870194000,8039000
SSFN,-8649000,477000,,,13529000,,,2301000,,-68000,,,2018-06-30,,76188000,941687000.0,,,865499000,7867000
SSFN,908000,2091000,,,22178000,,,1808000,,-28000,,,2018-03-31,,74372000,922441000.0,,,848069000,7548000
SSFN,4057000,3106000,,,21270000,,,48000,,-55000,,,2017-12-31,,73665000,928766000.0,,,855101000,7685000
SSI,-748000,-67897000,278665000,675289000,25825000,3555000.0,81759000,-31353000,109774000,-522000,-28015000,347100000,2018-10-31,,262924000,945518000.0,25825000,349395000.0,682594000,360424000
SSI,-2518000,-365000,286807000,551981000,26573000,3542000.0,96792000,-16922000,110914000,47000,-14122000,369294000,2018-07-31,,295835000,829676000.0,26573000,272224000.0,533841000,383599000
SSI,7841000,-68655000,281741000,555415000,29091000,,78002000,-31678000,107277000,-30000,-29275000,344229000,2018-04-30,,312585000,840479000.0,29091000,,527894000,359743000
SSI,-9080000,94386000,412709000,512034000,21250000,2985000.0,96854000,5644000,77230000,8000,19624000,549351000,2018-01-31,,344114000,806406000.0,21250000,183335000.0,462292000,509563000
SSKN,1443000,1863000,3049000,21774000,15888000,7362000,4843000,-290000,4895000,171000,-52000,7892000,2018-09-30,224000,33377000,46190000.0,15888000,14724000,12813000,7892000
SSKN,11028000,-128000,3499000,20260000,14445000,51000,4034000,-1355000,4980000,252000,-946000,7533000,2018-06-30,269000,33300000,45652000.0,14445000,7372000,12352000,7533000
SSKN,-652000,60000,3295000,10316000,3417000,3662000,3171000,-2223000,5012000,181000,-1841000,6466000,2018-03-31,338000,19807000,36755000.0,3417000,10531000,16948000,6466000
SSKN,944000,1894000,4316000,10752000,4069000,2744000,4281000,-1720000,5741000,15000,-1460000,8597000,2017-12-31,402000,22245000,38631000.0,4069000,10597000,16386000,8597000
SSL,,,,5918678623,,1077871522,,,,,,,2018-06-30,,16242004415,31993438165.0,1221437191,8120747271,15341860053,
SSL,,,,6883345260,,1408812328,,,,,,,2017-12-31,,17036743900,32860200274.0,1565894418,7762762678,15341145710,
SSL,,,,6716607210,,751507965,,,,,,,2017-06-30,,16167310515,30464976735.0,2320121430,6426343845,13875902325,
SSL,,,,5956204800,,172827200,,,,,,,2016-12-31,,14933828000,27446837600.0,1916605600,5611496800,12116176800,
SSLJ,,,,7837761,,,,,,,,,2017-12-31,,102710,19450275.0,1007269,,19329747,
SSLJ,,,,8360139,,,,,,,,,2017-06-30,,14150809,20194868.0,980983,,6044059,
SSLJ,,,,4887623,,,,,,,,,2016-12-31,,121815,14325603.0,76048,,14203788,
SSNC,-234500000,202700000,580100000,2136800000,1273000000,71100000,412300000,57000000,231700000,-12200000,180600000,992400000,2018-09-30,85700000,4223000000,13279000000.0,732200000,6686100000,9056000000,992400000
SSNC,1430448000,49756000,603500000,2348300000,1503100000,73300000,292300000,-63700000,343000000,43472000,-50700000,895800000,2018-06-30,89600000,4203700000,13673500000.0,785100000,6910300000,9469800000,895800000
SSNC,9852000,69944000,229580000,386197000,74620000,37338000,192349000,51250000,105502000,28000,86847000,421929000,2018-03-31,38919000,2815908000,5549584000.0,74077000,1986570000,2733676000,421929000
SSNC,-39934000,161862000,225425000,359457000,64649000,37863000,212970000,165364000,99657000,-1136000,113313000,340766000,2017-12-31,38434000,2686388000,5539516000.0,64057000,2045195000,2853128000,438395000
SSNT,653957,1030359,6771542,4788905,1808089,538453,4515516,170938,4260439,,255077,11287058,2018-09-30,,4540249,11563334.0,1808089,1840949,7023085,11287058
SSNT,-653039,-93288,5657327,4959003,1154132,575584,4025897,17218,3993570,,32327,9683224,2018-06-30,,4362604,11847314.0,1154132,1994619,7484710,9683224
SSNT,-428176,-116605,5369336,5883145,1807171,272044,3940738,58387,3852416,,88322,9310074,2018-03-31,,4339247,10918545.0,1807171,508965,6579298,9310074
SSNT,571137,1104317,5467471,5403947,2235347,352289,3286445,-1078639,3376920,,-90475,8753916,2017-12-31,,4227121,10412248.0,2235347,649529,6185127,8753916
SSP,4024000,51232000,186961000,560932000,129743000,3000000,115765000,19131000,78275000,-8203000,37490000,285278000,2018-09-30,,905652000,2068030000.0,129743000,689212000,1162378000,302726000
SSP,-4666000,17541000,179498000,569556000,125719000,5656000,103897000,5720000,80553000,-4044000,23344000,268834000,2018-06-30,,911864000,2089925000.0,125719000,692315000,1178061000,283395000
SSP,-18314000,5015000,181852000,561043000,130385000,5656000,72339000,-26449000,69831000,-864000,2508000,240197000,2018-03-31,,904688000,2083982000.0,130385000,692762000,1179294000,254191000
SSP,22164000,8018000,162608000,605534000,148699000,5656000,87000000,6972000,70730000,-3976000,16270000,246094000,2017-12-31,,936853000,2129548000.0,148699000,693275000,1192063000,249608000
SSRM,-18198000,35374000,98828000,731559000,474511000,,16205000,6374000,5985000,-2874000,10220000,116355000,2018-09-30,,974205000,1503717000.0,481225000,,507425000,115033000
SSRM,23111000,17132000,86966000,759586000,493642000,,17062000,5117000,8179000,-9677000,8883000,103488000,2018-06-30,,969335000,1504987000.0,502388000,,511857000,104028000
SSRM,14310000,11007000,83502000,758679000,472901000,,14400000,-1626000,6669000,-2253000,7731000,98822000,2018-03-31,,961524000,1490123000.0,516741000,,504797000,97902000
SSRM,37484000,45175000,85862000,799597000,459864000,,22019000,15883000,2082000,184000,19937000,108802000,2017-12-31,,1000885000,1537454000.0,573865000,,513526000,107881000
SSTI,1620000,3351000,4169000,25406000,16408000,,5042000,-1441000,6561000,,-1519000,9211000,2018-09-30,1196000,15779000,43244000.0,16348000,,27465000,9211000
SSTI,232000,1388000,3950000,22934000,14871000,,4977000,-369000,5274000,,-297000,8927000,2018-06-30,1255000,16433000,39825000.0,14811000,,23392000,8927000
SSTI,-4877000,-2224000,3308000,22430000,14762000,,3599000,-1217000,4818000,,-1219000,6907000,2018-03-31,1236000,14769000,37880000.0,14732000,,23111000,6907000
SSTI,244000,1827000,3343000,24364000,19567000,,3176000,-2503000,5434000,-3725000.0,-2258000,6519000,2017-12-31,1135000,12162000,36198000.0,19567000,,24036000,6519000
SSTK,-83636000,30494000,66461000,280590000,209022000,,85114000,7447000,78415000,,6699000,151575000,2018-09-30,14032000,268598000,513220000.0,206409000,,244622000,151575000
SSTK,8007000,16929000,67891000,361892000,292454000,,88693000,-254000,83068000,,5625000,156584000,2018-06-30,16728000,358913000,593255000.0,289841000,,234342000,156584000
SSTK,29163000,21094000,64490000,363040000,287495000,,88529000,32581000,84040000,-38613000.0,4489000,153019000,2018-03-31,16448000,357164000,606547000.0,284882000,,249383000,153019000
SSTK,38409000,36527000,64590000,340469000,253428000,,87239000,2056000,80048000,,7191000,151829000,2017-12-31,15210000,314585000,577776000.0,253428000,,263191000,151829000
SSW,121963000,142199000,55360000,487992000,405095000,793536000,239621000,79973000,106249000,-3981000.0,133372000,294981000,2018-09-30,,2433613000,7592254000.0,438070000,4261428000,5158641000,294981000
SSW,-64085000,113192000,58766000,373169000,283132000,710882000,222896000,68013000,103509000,,119387000,281662000,2018-06-30,,2091403000,7553547000.0,316095000,4509322000,5462144000,281662000
SSW,79980000,69560000,49549000,439514000,347216000,340825000,175227000,67716000,92392000,-3646000.0,82835000,224776000,2018-03-31,,2083920000,7418431000.0,377504000,4370861000,5334511000,224776000
SSW,-61155000,88951000,48758000,381405000,253176000,301712000,165623000,58553000,90982000,4702000.0,74641000,214381000,2017-12-31,,1949432000,5878142000.0,288758000,3089561000,3928710000,214381000
SSY,-63000,458000,5034000,12591000,3393000,260000,7018000,-880000,7776000,,-758000,12052000,2018-09-30,,16307000,25713000.0,3393000,2997000,9406000,12052000
SSY,-85000,429000,5019000,13110000,3456000,255000,7195000,-1454000,8279000,,-1084000,12214000,2018-06-30,,17186000,26176000.0,3456000,3058000,8990000,12214000
SSY,582000,-298000,6193000,14482000,3541000,258000,7224000,-588000,7955000,,-731000,13417000,2018-03-31,,18587000,27791000.0,3541000,3121000,9204000,13417000
SSY,-6950000,32000,6242000,15526000,2959000,263000,7636000,726000,7716000,,-80000,13878000,2017-12-31,,19204000,28658000.0,2959000,3192000,9454000,13878000
SSYS,1986000,4950000,83121000,647730000,349465000,5143000,78928000,-679000,75578000,3987000,3350000,162049000,2018-09-30,25786000,1129460000,1365809000.0,348887000,28429000,236349000,162049000
SSYS,2423000,13046000,86589000,623328000,347279000,5143000,83647000,-3551000,85576000,6253000,-1929000,170236000,2018-06-30,23689000,1124493000,1368378000.0,346697000,29714000,243885000,170236000
SSYS,17498000,27052000,78183000,619976000,347153000,5143000,75650000,-13041000,82115000,4395000,-6465000,153833000,2018-03-31,25110000,1128428000,1375655000.0,346531000,31000000,247244000,153833000
SSYS,24877000,21036000,92077000,614911000,328761000,5143000,87266000,-9980000,91864000,-2606000,-4598000,179343000,2017-12-31,26585000,1132490000,1379750000.0,328761000,32286000,245608000,179343000
ST,-51986000,166226000,558334000,2027201000,811394000,13378000,315218000,149118000,145597000,-63100000,169621000,873552000,2018-09-30,37800000,2355498000,6664315000.0,811394000,3258327000,4308817000,873552000
ST,35114000,130658000,582509000,2148919000,863380000,11044000,331351000,105288000,153047000,-387000,178304000,913860000,2018-06-30,37980000,2522807000,6806935000.0,863380000,3258181000,4284128000,913860000
ST,75177000,123255000,582457000,2018582000,828266000,8178000,303836000,90490000,152392000,8819000,151444000,886293000,2018-03-31,36001000,2450941000,6782876000.0,828266000,3257589000,4331935000,886293000
ST,140117000,185367000,541145000,1848291000,753089000,15720000,299389000,169129000,148672000,-3883000,150717000,840534000,2017-12-31,33199000,2345626000,6641525000.0,753089000,3270269000,4295899000,840534000
STAA,81223000,8116000,7910000,147297000,102316000,5521000,23860000,1459000,22277000,76000,1583000,31770000,2018-09-30,5570000,128864000,162988000.0,102195000,6183000,34124000,31770000
STAA,924000,-224000,8678000,66925000,21367000,6116000,25227000,1830000,22201000,72000,3026000,33905000,2018-06-30,5346000,51083000,82709000.0,21246000,6984000,31626000,33905000
STAA,1639000,2530000,7662000,62111000,20892000,6602000,19431000,583000,18632000,93000,799000,27093000,2018-03-31,5043000,45917000,78292000.0,20771000,7755000,32375000,27093000
STAA,2414000,1112000,7472000,53890000,18641000,5716000,17380000,-138000,18640000,692000,-1260000,24852000,2017-12-31,4698000,42936000,67932000.0,18520000,6247000,24996000,24852000
STAF,-62000,-5847000,58821000,38843000,2824000,675000.0,12496000,-1980000,11838000,186000,658000,71317000,2018-09-30,,-7087000,98885000.0,2824000,48557000.0,105972000,71317000
STAF,-572000,4149000,47845000,33292000,2886000,683000.0,11882000,-1844000,11742000,142000,140000,59727000,2018-06-30,,-7822000,82970000.0,2886000,41025000.0,90792000,59727000
STAF,360000,8847000,44210000,30045000,3458000,,11581000,-1271000,11986000,-1113000,-405000,55791000,2018-03-31,,-8241000,78097000.0,3458000,,86338000,55791000
STAF,-2280000,-4458000,47562000,37935000,3100000,245000.0,11914000,-7324000,11713000,-876000,201000,59476000,2017-12-31,,-6785000,86748000.0,3100000,38994000.0,93533000,59476000
STAG,-6801000,51289000,17112000,85547000,11255000,,71834000,8595000,53266000,-6068000,18568000,88677000,2018-09-30,,1506761000,2989275000.0,6024000,,1428478000,88946000
STAG,342000,55347000,16124000,83500000,18056000,,69350000,14572000,48879000,-9014000,20471000,84866000,2018-06-30,,1436224000,2831127000.0,11932000,,1341500000,85474000
STAG,-10415000,41974000,17499000,95001000,17714000,,65784000,24195000,48713000,-25463000,17071000,83127000,2018-03-31,,1351923000,2695932000.0,10455000,,1290933000,83283000
STAG,19588000,42528000,15389000,107011000,24562000,,65881000,8656000,48854000,-7962000,17027000,81263000,2017-12-31,,1359040000,2680667000.0,24562000,,1270360000,81270000
STAR,-274632000,-15481000,,,792358000,,,-10860000,,-8427000,,,2018-09-30,,1001616000,5079989000.0,,,3887787000,74922000
STAR,679838000,25430000,,,1066990000,,,50997000,,-114409000,,,2018-06-30,,1023310000,5358167000.0,,3884285000.0,4145593000,128399000
STAR,-290611000,-46566000,,,387144000,,,34933000,,-75269000,,,2018-03-31,,981247000,4450059000.0,,,3434162000,319063000
STAR,-1250520000,-19709000,,,657688000,,,3214000,,-155608000,,,2017-12-31,,879703000,4731078000.0,,,3816829000,251827000
STAY,159182000,154402000,156341000,410817000,386641000,,194735000,71902000,76790000,-1819000,117945000,346860000,2018-09-30,,844945000,4032572000.0,370355000,,2714073000,351076000
STAY,-21541000,109913000,144054000,251150000,227438000,,192447000,65056000,79943000,461000,112504000,332440000,2018-06-30,,787473000,3984586000.0,183193000,,2689985000,336501000
STAY,98093000,118735000,142630000,270582000,249021000,,155137000,14852000,80890000,-36393000,74247000,295485000,2018-03-31,,758227000,3991214000.0,190753000,,2689542000,297767000
STAY,-3091000,73582000,142819000,172552000,113343000,,159686000,-49905000,74960000,-12470000,84726000,302505000,2017-12-31,,780583000,4076005000.0,113343000,,2730158000,302505000
STBA,-5283000,20692000,,,132650000,535000000,,30881000,,-20932000,,,2018-09-30,,919781000,7105363000.0,,626053000,6185582000,71304000
STBA,25084000,26702000,,,137933000,600000000,,21436000,,-387000,,,2018-06-30,,907133000,7097346000.0,,691681000,6190213000,70654000
STBA,-4303000,37791000,,,112849000,525000000,,26163000,,-2169000,,,2018-03-31,,895407000,7005329000.0,,617303000,6109922000,68851000
STBA,2712000,30805000,,,117152000,540000000,,9294000,,-417000,,,2017-12-31,,884031000,7060255000.0,,632920000,6176224000,70478000
STC,28213000,36366000,,,149669000,,,17554000,,-2997000,,,2018-09-30,,670944000,1370429000.0,,,693695000,507640000
STC,18927000,36293000,,,121128000,,,22377000,,-2364000,,,2018-06-30,,660308000,1357899000.0,,,691662000,492869000
STC,-46321000,-28926000,,,103474000,,,-3780000,,1859000,,,2018-03-31,,650793000,1351528000.0,,,695325000,437230000
STC,-15571000,60020000,,,150079000,,,15058000,,-3553000,,,2017-12-31,,672211000,1405886000.0,,,727076000,525663000
STCN,-7317000,2533000,176933000,276054000,96151000,53302000,38200000,-7365000,34664000,-20000,3536000.0,215133000,2018-10-31,,140629000,827727000.0,83366000,449491000,687098000,215133000
STCN,-7012000,6100000,164879000,264281000,92138000,70257000,37357000,-7533000,37357000,-2329000,,202236000,2018-07-31,,142820000,827050000.0,92138000,453368000,684230000,202236000
STCN,-5876000,286000,149917000,270220000,99723000,75001000,39005000,-10333000,37548000,-939000,1457000.0,188922000,2018-04-30,,118658000,843033000.0,99723000,459544000,724375000,188922000
